14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:05:12.271 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:13.289 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:14.309 -> 28.56, 33.56, 2.11, 0.00, 220, 0, 0.04, 0.00
14:05:15.331 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:16.347 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:17.389 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:18.416 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:19.444 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:20.465 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:21.485 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
